                                kicad schematic
                                Transient Analysis  Thu Nov 07 00:15:03  2024
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
56	1.713671e-01	-4.28276e-04	2.470633e-09	
57	1.755897e-01	-4.28276e-04	3.470676e-09	
58	1.789487e-01	-4.28276e-04	1.025628e-09	
59	1.822754e-01	-4.28276e-04	-1.66712e-09	
60	1.855552e-01	-4.28276e-04	-3.59535e-09	
61	1.890887e-01	-4.28276e-04	-2.27858e-09	
62	1.919782e-01	-4.28276e-04	6.061656e-11	
63	1.951827e-01	-4.28276e-04	2.755418e-09	
64	1.994687e-01	-4.28276e-04	3.345385e-09	
65	2.027454e-01	-4.28276e-04	4.187382e-10	
66	2.059881e-01	-4.28276e-04	-1.89489e-09	
67	2.096355e-01	-4.28276e-04	-3.83218e-09	
68	2.131868e-01	-4.28276e-04	-1.42075e-09	
69	2.161460e-01	-4.28276e-04	6.553471e-10	
70	2.194132e-01	-4.28276e-04	3.480764e-09	
71	2.231341e-01	-4.28276e-04	2.707129e-09	
72	2.261339e-01	-4.28276e-04	6.976672e-10	
73	2.291925e-01	-4.28276e-04	-2.24625e-09	
74	2.331621e-01	-4.28276e-04	-3.50673e-09	
75	2.365691e-01	-4.28276e-04	-1.57382e-09	
76	2.396133e-01	-4.28276e-04	1.095917e-09	
77	2.428494e-01	-4.28276e-04	3.286828e-09	
78	2.464337e-01	-4.28276e-04	2.899864e-09	
79	2.495038e-01	-4.28276e-04	3.866263e-10	
80	2.525456e-01	-4.28276e-04	-2.10948e-09	
81	2.566192e-01	-4.28276e-04	-3.71446e-09	
82	2.600930e-01	-4.28276e-04	-1.11749e-09	
83	2.635354e-01	-4.28276e-04	1.432092e-09	
84	2.666361e-01	-4.28276e-04	3.630986e-09	
85	2.702321e-01	-4.28276e-04	2.378628e-09	
86	2.731355e-01	-4.28276e-04	2.253153e-10	
87	2.762999e-01	-4.28276e-04	-2.64505e-09	
88	2.807994e-01	-4.28276e-04	-3.38718e-09	
89	2.841125e-01	-4.28276e-04	-4.36770e-10	
90	2.873882e-01	-4.28276e-04	1.892588e-09	
91	2.909761e-01	-4.28276e-04	3.825470e-09	
92	2.945292e-01	-4.28276e-04	1.475615e-09	
93	2.974853e-01	-4.28276e-04	-6.17952e-10	
94	3.007489e-01	-4.28276e-04	-3.44414e-09	
95	3.044754e-01	-4.28276e-04	-2.75108e-09	
96	3.074907e-01	-4.28276e-04	-7.18861e-10	
97	3.105380e-01	-4.28276e-04	2.194685e-09	
98	3.144744e-01	-4.28276e-04	3.521552e-09	
99	3.178943e-01	-4.28276e-04	1.632131e-09	
100	3.209245e-01	-4.28276e-04	-1.02321e-09	
101	3.241599e-01	-4.28276e-04	-3.25584e-09	
102	3.277569e-01	-4.28276e-04	-2.94393e-09	
103	3.308411e-01	-4.28276e-04	-4.35604e-10	
104	3.338978e-01	-4.28276e-04	2.075008e-09	
105	3.379067e-01	-4.28276e-04	3.716055e-09	
106	3.413885e-01	-4.28276e-04	1.224345e-09	
107	3.444381e-01	-4.28276e-04	-1.03717e-09	
108	3.476824e-01	-4.28276e-04	-3.55571e-09	
109	3.513237e-01	-4.28276e-04	-2.56973e-09	
110	3.542803e-01	-4.28276e-04	-4.54791e-10	
111	3.573854e-01	-4.28276e-04	2.430862e-09	
112	3.615878e-01	-4.28276e-04	3.497298e-09	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	3.649592e-01	-4.28276e-04	1.047250e-09	
114	3.682987e-01	-4.28276e-04	-1.63875e-09	
115	3.715538e-01	-4.28276e-04	-3.59325e-09	
116	3.750926e-01	-4.28276e-04	-2.30531e-09	
117	3.779883e-01	-4.28276e-04	2.460244e-11	
118	3.811842e-01	-4.28276e-04	2.729964e-09	
119	3.859776e-01	-4.28276e-04	3.306225e-09	
120	3.892635e-01	-4.28276e-04	-2.04263e-10	
121	3.925099e-01	-4.28276e-04	-2.03814e-09	
122	3.964363e-01	-4.28276e-04	-3.97402e-09	
123	3.999761e-01	-4.28276e-04	-4.96992e-10	
124	4.034732e-01	-4.28276e-04	1.441535e-09	
125	4.067368e-01	-4.28276e-04	4.049143e-09	
126	4.104077e-01	-4.28276e-04	1.603409e-09	
127	4.132602e-01	-4.28276e-04	1.337425e-11	
128	4.165293e-01	-4.28276e-04	-3.39173e-09	
129	4.204711e-01	-4.28276e-04	-2.78794e-09	
130	4.235087e-01	-4.28276e-04	-1.05799e-09	
131	4.265298e-01	-4.28276e-04	2.076767e-09	
132	4.302466e-01	-4.28276e-04	3.382629e-09	
133	4.336651e-01	-4.28276e-04	2.207659e-09	
134	4.366523e-01	-4.28276e-04	-7.08600e-10	
135	4.398551e-01	-4.28276e-04	-2.82044e-09	
136	4.435042e-01	-4.28276e-04	-3.39694e-09	
137	4.467605e-01	-4.28276e-04	-5.83219e-10	
138	4.499891e-01	-4.28276e-04	1.764577e-09	
139	4.535949e-01	-4.28276e-04	3.823211e-09	
140	4.571758e-01	-4.28276e-04	1.610048e-09	
141	4.601033e-01	-4.28276e-04	-4.85001e-10	
142	4.633623e-01	-4.28276e-04	-3.34682e-09	
143	4.671123e-01	-4.28276e-04	-2.86031e-09	
144	4.701676e-01	-4.28276e-04	-7.94959e-10	
145	4.731913e-01	-4.28276e-04	2.062588e-09	
146	4.770322e-01	-4.28276e-04	3.541563e-09	
147	4.804827e-01	-4.28276e-04	1.808109e-09	
148	4.834787e-01	-4.28276e-04	-8.27866e-10	
149	4.867091e-01	-4.28276e-04	-3.14606e-09	
150	4.903401e-01	-4.28276e-04	-3.07600e-09	
151	4.934696e-01	-4.28276e-04	-5.61534e-10	
152	4.965739e-01	-4.28276e-04	1.970948e-09	
153	5.004096e-01	-4.28276e-04	3.719473e-09	
154	5.039174e-01	-4.28276e-04	1.488132e-09	
155	5.068972e-01	-4.28276e-04	-7.96141e-10	
156	5.101544e-01	-4.28276e-04	-3.40231e-09	
157	5.138282e-01	-4.28276e-04	-2.78906e-09	
158	5.168576e-01	-4.28276e-04	-5.97804e-10	
159	5.199028e-01	-4.28276e-04	2.178565e-09	
160	5.238976e-01	-4.28276e-04	3.585988e-09	
161	5.273330e-01	-4.28276e-04	1.439685e-09	
162	5.303650e-01	-4.28276e-04	-1.06394e-09	
163	5.336127e-01	-4.28276e-04	-3.38998e-09	
164	5.372199e-01	-4.28276e-04	-2.77629e-09	
165	5.402479e-01	-4.28276e-04	-4.14131e-10	
166	5.433063e-01	-4.28276e-04	2.225882e-09	
167	5.474280e-01	-4.28276e-04	3.636587e-09	
168	5.508645e-01	-4.28276e-04	1.098687e-09	
169	5.542695e-01	-4.28276e-04	-1.50659e-09	
170	5.574227e-01	-4.28276e-04	-3.61397e-09	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	5.609961e-01	-4.28276e-04	-2.36268e-09	
172	5.638998e-01	-4.28276e-04	-1.37421e-10	
173	5.670729e-01	-4.28276e-04	2.667579e-09	
174	5.716626e-01	-4.28276e-04	3.373751e-09	
175	5.749702e-01	-4.28276e-04	2.284712e-10	
176	5.782393e-01	-4.28276e-04	-1.94160e-09	
177	5.819274e-01	-4.28276e-04	-3.89105e-09	
178	5.854773e-01	-4.28276e-04	-1.17436e-09	
179	5.884635e-01	-4.28276e-04	7.674057e-10	
180	5.917392e-01	-4.28276e-04	3.651528e-09	
181	5.954558e-01	-4.28276e-04	2.489059e-09	
182	5.983792e-01	-4.28276e-04	6.424129e-10	
183	6.014939e-01	-4.28276e-04	-2.48466e-09	
184	6.056059e-01	-4.28276e-04	-3.40077e-09	
185	6.089474e-01	-4.28276e-04	-1.35397e-09	
186	6.122621e-01	-4.28276e-04	1.590441e-09	
187	6.154309e-01	-4.28276e-04	3.387719e-09	
188	6.189396e-01	-4.28276e-04	2.670239e-09	
189	6.219472e-01	-4.28276e-04	4.870664e-11	
190	6.250492e-01	-4.28276e-04	-2.38206e-09	
191	6.295055e-01	-4.28276e-04	-3.62955e-09	
192	6.329151e-01	-4.28276e-04	-2.96898e-10	
193	6.362837e-01	-4.28276e-04	1.769346e-09	
194	6.397985e-01	-4.28276e-04	3.972367e-09	
195	6.434116e-01	-4.28276e-04	1.308183e-09	
196	6.463412e-01	-4.28276e-04	-5.04146e-10	
197	6.496234e-01	-4.28276e-04	-3.59247e-09	
198	6.533974e-01	-4.28276e-04	-2.58716e-09	
199	6.563533e-01	-4.28276e-04	-8.07762e-10	
200	6.594347e-01	-4.28276e-04	2.352759e-09	
201	6.633904e-01	-4.28276e-04	3.403804e-09	
202	6.667566e-01	-4.28276e-04	1.705340e-09	
203	6.701040e-01	-4.28276e-04	-1.41036e-09	
204	6.731690e-01	-4.28276e-04	-3.19255e-09	
205	6.766938e-01	-4.28276e-04	-2.98963e-09	
206	6.797948e-01	-4.28276e-04	-2.32313e-10	
207	6.828709e-01	-4.28276e-04	2.077431e-09	
208	6.869824e-01	-4.28276e-04	3.798909e-09	
209	6.904803e-01	-4.28276e-04	8.743617e-10	
210	6.939418e-01	-4.28276e-04	-1.46555e-09	
211	6.971096e-01	-4.28276e-04	-3.79244e-09	
212	7.007262e-01	-4.28276e-04	-2.08864e-09	
213	7.035729e-01	-4.28276e-04	-1.49896e-10	
214	7.067984e-01	-4.28276e-04	2.930245e-09	
215	7.109886e-01	-4.28276e-04	3.175803e-09	
216	7.141955e-01	-4.28276e-04	7.847602e-10	
217	7.173722e-01	-4.28276e-04	-1.91256e-09	
218	7.209535e-01	-4.28276e-04	-3.62432e-09	
219	7.244610e-01	-4.28276e-04	-1.91404e-09	
220	7.274142e-01	-4.28276e-04	5.490467e-10	
221	7.306447e-01	-4.28276e-04	3.086886e-09	
222	7.343506e-01	-4.28276e-04	3.129048e-09	
223	7.375036e-01	-4.28276e-04	7.303258e-10	
224	7.406311e-01	-4.28276e-04	-1.90544e-09	
225	7.443282e-01	-4.28276e-04	-3.66336e-09	
226	7.478442e-01	-4.28276e-04	-1.77500e-09	
227	7.508021e-01	-4.28276e-04	6.269979e-10	
228	7.540429e-01	-4.28276e-04	3.195508e-09	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
229	7.577351e-01	-4.28276e-04	3.021931e-09	
230	7.608473e-01	-4.28276e-04	6.934365e-10	
231	7.639323e-01	-4.28276e-04	-1.98070e-09	
232	7.677240e-01	-4.28276e-04	-3.64329e-09	
233	7.712152e-01	-4.28276e-04	-1.68903e-09	
234	7.741934e-01	-4.28276e-04	7.522273e-10	
235	7.774365e-01	-4.28276e-04	3.251340e-09	
236	7.811017e-01	-4.28276e-04	2.962183e-09	
237	7.841917e-01	-4.28276e-04	6.165282e-10	
238	7.872534e-01	-4.28276e-04	-2.03234e-09	
239	7.911336e-01	-4.28276e-04	-3.65477e-09	
240	7.946136e-01	-4.28276e-04	-1.54430e-09	
241	7.976080e-01	-4.28276e-04	8.624160e-10	
242	8.008577e-01	-4.28276e-04	3.348467e-09	
243	8.045075e-01	-4.28276e-04	2.847306e-09	
244	8.075576e-01	-4.28276e-04	5.497223e-10	
245	8.105919e-01	-4.28276e-04	-2.12572e-09	
246	8.145899e-01	-4.28276e-04	-3.63424e-09	
247	8.180448e-01	-4.28276e-04	-1.38495e-09	
248	8.210660e-01	-4.28276e-04	1.023945e-09	
249	8.243200e-01	-4.28276e-04	3.437125e-09	
250	8.279434e-01	-4.28276e-04	2.722571e-09	
251	8.309525e-01	-4.28276e-04	4.449056e-10	
252	8.340216e-01	-4.28276e-04	-2.27628e-09	
253	8.381497e-01	-4.28276e-04	-3.59567e-09	
254	8.415688e-01	-4.28276e-04	-1.12437e-09	
255	8.449569e-01	-4.28276e-04	1.529401e-09	
256	8.481215e-01	-4.28276e-04	3.585538e-09	
257	8.516839e-01	-4.28276e-04	2.394673e-09	
258	8.545996e-01	-4.28276e-04	1.109579e-10	
259	8.577658e-01	-4.28276e-04	-2.63943e-09	
260	8.623564e-01	-4.28276e-04	-3.40097e-09	
261	8.656749e-01	-4.28276e-04	-1.98302e-10	
262	8.689543e-01	-4.28276e-04	1.930842e-09	
263	8.726405e-01	-4.28276e-04	3.911550e-09	
264	8.761968e-01	-4.28276e-04	1.134799e-09	
265	8.791911e-01	-4.28276e-04	-7.71907e-10	
266	8.824640e-01	-4.28276e-04	-3.68152e-09	
267	8.861846e-01	-4.28276e-04	-2.45076e-09	
268	8.890942e-01	-4.28276e-04	-6.45469e-10	
269	8.922186e-01	-4.28276e-04	2.523384e-09	
270	8.963484e-01	-4.28276e-04	3.376561e-09	
271	8.996780e-01	-4.28276e-04	1.336266e-09	
272	9.029803e-01	-4.28276e-04	-1.61797e-09	
273	9.061712e-01	-4.28276e-04	-3.39061e-09	
274	9.096734e-01	-4.28276e-04	-2.65176e-09	
275	9.126771e-01	-4.28276e-04	-1.47144e-11	
276	9.157854e-01	-4.28276e-04	2.403523e-09	
277	9.202824e-01	-4.28276e-04	3.616883e-09	
278	9.236862e-01	-4.28276e-04	2.086646e-10	
279	9.270486e-01	-4.28276e-04	-1.79676e-09	
280	9.306090e-01	-4.28276e-04	-3.99713e-09	
281	9.342171e-01	-4.28276e-04	-1.18311e-09	
282	9.371559e-01	-4.28276e-04	5.698054e-10	
283	9.404460e-01	-4.28276e-04	3.679270e-09	
284	9.442135e-01	-4.28276e-04	2.478821e-09	
285	9.471305e-01	-4.28276e-04	7.748281e-10	
286	9.502406e-01	-4.28276e-04	-2.47320e-09	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
287	9.542683e-01	-4.28276e-04	-3.35615e-09	
288	9.576025e-01	-4.28276e-04	-1.59053e-09	
289	9.609146e-01	-4.28276e-04	1.516376e-09	
290	9.640139e-01	-4.28276e-04	3.231770e-09	
291	9.675135e-01	-4.28276e-04	2.918317e-09	
292	9.705949e-01	-4.28276e-04	1.391955e-10	
293	9.736508e-01	-4.28276e-04	-2.13480e-09	
294	9.778834e-01	-4.28276e-04	-3.78928e-09	
295	9.813676e-01	-4.28276e-04	-6.58904e-10	
296	9.848128e-01	-4.28276e-04	1.554598e-09	
297	9.880816e-01	-4.28276e-04	3.891254e-09	
298	9.916996e-01	-4.28276e-04	1.820974e-09	
299	9.945708e-01	-4.28276e-04	-4.98322e-11	
300	9.978186e-01	-4.28276e-04	-3.19251e-09	
301	1.000000e+00	-4.28276e-04	-2.92282e-09	
